,Unnamed: 0,1,2,3,4,5,6
9937,9938,3,0,3,0,1,How you cry like a bitch every time me other Chiefs fans have friendly debates?????
9938,9939,3,0,3,0,1,How you fucc for cash but u not a hoe ???? And how I'm going to respect u if your poccets broke ??????
9939,9940,3,1,2,0,1,How you gone wife a bitch that let niggas lick on her head in public?
9940,9941,3,0,3,0,1,How you gonna use my name while you talmbout pussy tastes? lol
9941,9942,4,1,3,0,1,"How you just gon start some mess and try to break up that man home? For 20 racks, I'll kill that hoe for breezy fam."
9942,9943,3,0,3,0,1,How you like them apples you pineapple bitch?
9943,9944,3,0,2,1,1,How you livin hoe.
9944,9945,3,0,3,0,1,How you look like big bad mama but make fun of a pretty bitch wow where they do that at ? http://t.co/l7LhRuSG3n
9945,9946,3,0,3,0,1,How you rap but can't getcho bitch to RT ya music? Put the Mic down bro.
9946,9947,3,0,3,0,1,How you stay faithful in a room full of hoes? &#128549;
9947,9948,3,0,3,0,1,How you unblock bitches on here?
9948,9949,3,0,3,0,1,How's this bitch wearing high heals right now
9949,9950,6,0,6,0,1,How's work bitch @mdsaab1
9950,9951,3,0,3,0,1,"Hugh Heffner gonna be on Life Support, STILL gettin pussy"
9951,9952,3,0,3,0,1,Hugh Hefner has lived the life that most of us men only dream of. The man is 88 and still gettin all the pussy he wants.
9952,9953,3,0,0,3,2,Hugs or Kisses? &#8212; Hugs. It gives you a warm fuzzy feeling. http://t.co/HRY3sVlwgs
9953,9954,3,0,2,1,1,Hull all yuh mudda cunt RT @FCBarcelona: Six strikers set for The Clasico http://t.co/Ve6RHXSS4x http://t.co/YJhUba6hUW
9954,9955,3,0,2,1,1,"Humble personality, not a hoe. RT @LoveMeDarlingg: 21. Best non-physical feature the opposite sex can have?"
9955,9956,3,0,2,1,1,Hungry as ferkin nips
9956,9957,3,0,3,0,1,Hungry then a hoe
9957,9958,3,0,3,0,1,Hunkie is resorting to dick kicks
9958,9959,3,0,3,0,1,Hunnit hoes in the house &amp; they all fckn Watch dog ass KB ball again. Ion see a bih cause they broke as hell 2 places ain goin Broke or jail
9959,9960,3,0,3,0,1,Hurry up nigga this the last key they dont kno where the fiberglass safe at to get in that bitch you need a glass key!
9960,9961,3,0,3,0,1,"Hurry up nigga this the last key, they dont know where the fiberglass safe at, to get in that bitch you need a glass key!"
9961,9962,3,0,3,0,1,Hustling aint for everybody either .. Jus like certain niccas can't hoop or play football certain niccas can't hustle
9962,9963,3,0,3,0,1,Hypocritical little bitch
9963,9964,3,0,3,0,1,I CONFESS&gt; #DegenerateArtist and #RebelScience IS THE #WALRUS who sneaks pussy in the night&gt; I AM #Artist paints your wife with #BASTARDS&gt;
9964,9965,4,1,3,0,1,I DONT FUCK WIT YOUUUUUUUU! you lil stupid ASS bitch!
9965,9966,3,1,2,0,1,I Fucken can't stand little cunts that write a damn Essay on how the feel about something on Facebook. #gross
9966,9967,3,0,1,2,2,I I haven't watched a single episode of #LHHNY however I'm watching the reunion. This coon shit. I mean the levels of ratcheticity
9967,9968,3,0,2,1,1,I LISTEN TO BASED GOD ONE TIME NOW IM BASED. No bitch stfu. Your like 13 stay outa the based game.
9968,9969,3,0,1,2,2,"I LOVE my 10 &amp; 5 but most days they remind me why birth control is important later in life.

I miss my ""baby bird""! Come home, 18!
@somehoee"
9969,9970,3,0,3,0,1,"I Was Down for A Minute , them bitches left a Nigga 
Them hoes forgot about me , like they neva met a nigga"
9970,9971,3,0,3,0,1,I absolutely love my Shanti regardless what we go through that's my bitch
9971,9972,3,0,3,0,1,I actually get on with Erin and think she's really nice bit you're so two faced and bitch about her all the time... #nasty
9972,9973,3,0,2,1,1,I actually just hate the bitches on here
9973,9974,3,1,2,0,1,I adopted these bitches
9974,9975,6,1,5,0,1,I ain't Finna sleep bitch it's 8 o'clock when you finish noddin meet me at the top
9975,9976,3,0,3,0,1,I ain't Neva care what ah bitch had to say bout me
9976,9977,3,0,3,0,1,I ain't a killer but don't push me. Revenge is like the sweetest joy next to getting pussy
9977,9978,3,0,3,0,1,"I ain't afraid to cut a bitch, or open a package or somethin. #Gangsta http://t.co/3RbXlChr4f"
9978,9979,3,2,1,0,0,I ain't been to the fair since I was like 8 and I haven't wanted to go since then either for some reason. Too many niggers for me
9979,9980,3,1,2,0,1,I ain't bout to listen to this nigga rap about eating pussy
9980,9981,3,0,3,0,1,I ain't buying no pussy I got too many followers for that
9981,9982,3,0,3,0,1,I ain't cuffing no bitch that's out here posting sex gif's but maybe I'm just different
9982,9983,3,0,3,0,1,I ain't cutting my hair for u hoes at hc
9983,9984,3,0,3,0,1,I ain't don't turnin up bitch
9984,9985,3,0,3,0,1,I ain't even know white girls had good pussy like dat eitha lbvs they #WINNIN too
9985,9986,3,0,3,0,1,I ain't fenna be locked up 23 hours a day beating my dick for a guilty MF who out here fucking free world pussy.
9986,9987,6,0,6,0,1,"I ain't going to movies, hoe we straight sexing."
9987,9988,3,0,3,0,1,I ain't got no hoes&#128530;&#128074;
9988,9989,3,0,3,0,1,"I ain't got no pussy or weed, I'm on that bitch suck my dick diet"
9989,9990,3,0,3,0,1,"I ain't got no type, bad bitches is the only thing I like."
9990,9991,3,0,3,0,1,I ain't got time for a hoe tell her hop in the whip &amp; shut the Cadillac doe
9991,9992,3,0,3,0,1,"I ain't no bitch no more, i got my license. :D"
9992,9993,3,0,3,0,1,I ain't really trippin about the money yo that shit constantly comes like a bitch pussy
9993,9994,3,0,3,0,1,I ain't stressin you hoes. Know dat &#128133;&#128129;&#128068;
9994,9995,3,0,3,0,1,"I ain't talking onna phone, butch we straight TEXTING. Ion wanna go to the movies bitch we SEXIN &#128175;"
9995,9996,3,0,3,0,1,"I ain't trying to fuck, bitch. I just want wings."
9996,9997,6,0,6,0,1,I aint mad at you bitches thats what hoes do
9997,9998,3,0,3,0,1,"I aint mad at you, thats what hoes do"
9998,9999,3,0,3,0,1,I aint never had a prob with no other bitch over a nigga if thts yo nigga cool im older enough too go find me another &#128527;
9999,10000,3,0,3,0,1,"I aint no killa but dont push me, revenge is the sweetest joy next to gettin pussy"
10000,10001,3,0,3,0,1,"I aint saying you a bitch, But you be acting like a female, dog."
10001,10002,3,0,3,0,1,I almost beat that bitch up.
10002,10003,3,1,2,0,1,I almost blacked out.... Little cunt was disrespecting my turtle.... And we don't disrespect Gorilla.
10003,10004,3,0,3,0,1,I almost ran this fine red bitch over.
10004,10005,3,0,0,3,2,I almost stepped on a bird running around the floor ah they are so creepy
10005,10006,3,0,3,0,1,I almost was nice once.. Then I realized people need to toughen up and stop being such emotional bitches
10006,10007,3,0,3,0,1,I already done been exposed on Facebook by some hoe
10007,10008,3,0,3,0,1,I already know I'm about to buy so many bitches drinks tonight that I'll never fuck but life's all about hits and misses. Gotta take chances
10008,10009,6,2,4,0,1,I already know Wilson gone hoe later on let me gone get my ammo
10009,10010,3,2,1,0,0,I already know you trash if being tatted is on the list of things you want in a nigga..
10010,10011,3,0,1,2,2,I also had a dream that I went to the FOB show and FOB was rude to me and @audizzle was getting badly hit on by some creep
10011,10012,3,0,3,0,1,I always felt funny about a chick calling me daddy.It sound sexy and all but bitch you need to go and find your dad...
10012,10013,3,0,2,1,1,I always listen to ghetto ass rap when I get ready for football games.
10013,10014,3,0,3,0,1,I always look like such a bitch
10014,10015,3,0,3,0,1,I always love when @kathy_doermer and I vent about bitches &#128076;
10015,10016,3,0,0,3,2,I always soprised dat I has mo while followers den colored
10016,10017,3,0,3,0,1,I always wanted a bull dog them hoes clean fuck a pit
10017,10018,3,0,0,3,2,"I am a Yankee by birth, and lived much of my life in north. I see no diff in level of racism @frendafox @melinwy @NoahCRothman"
10018,10019,3,0,0,3,2,I am a celestial body hello http://t.co/yKDRM9Ax69
10019,10020,3,0,0,3,2,I am currently using a yellow marker that is literally called 'Spanish Orange' for this drawing of @Wikiparaz ; absolute perfection.
10020,10021,3,0,1,2,2,I am extremely sad to have to admit that some of the best 21st century Arabic rhymes have been written by Jihadis
10021,10022,3,0,3,0,1,I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw
10022,10023,3,0,3,0,1,I am hungrier den a bitch
10023,10024,3,0,3,0,1,I am legend in this bitch
10024,10025,3,0,3,0,1,I am not your side bitch no more.
10025,10026,3,0,3,0,1,I am out! I can't listen to Joe bitch about things he did himself and tell half truths. #msnbc your viewers deserve better #morningjoe
10026,10027,3,1,2,0,1,I am so damn done dealing with hoes with kids. Puerto Rican dominican I don't care.
10027,10028,3,0,3,0,1,I am such a daddy's girl it's crazy I will drop a bitch in a second over my dad bro.
10028,10029,3,0,3,0,1,I am such a little bitch today&#128517;
10029,10030,3,0,3,0,1,I am such a pussy&#128514;&#127770;
10030,10031,3,1,2,0,1,I am the real vampire nigger.
10031,10032,3,0,3,0,1,I am what u said I am but am ain't no bitch
10032,10033,3,0,3,0,1,I approve this message ! &#8220;@Ashley_NoMaryK: Good pussy is a mufucka. &#128522;&#8221; http://t.co/QPkCQHPyXP
10033,10034,3,0,3,0,1,"I asked my two best friends to describe me in three words, I get back ""boss ass bitch"" and ""short, feisty, and Mexican."" I love my friends."
10034,10035,3,0,0,3,2,I asked the name of the bird ancient Egyptians used as the sun of god Heru (Horus).The Pheonix (firebird).
10035,10036,3,0,0,3,2,I ate a monkey. #AndNowIHaveEbola
10036,10037,3,0,3,0,1,I b so quick to dub a bitch it's sad &#128532;&#128554;
10037,10038,3,0,3,0,1,I b tryna remind these bitches ... I knew u b4 dis social network fame
10038,10039,3,0,3,0,1,I based niggas on how they bitch look &#128514;&#128514;&#128514;
10039,10040,3,0,3,0,1,I be chillin wit the bitches cuz a lotta niccas fake
10040,10041,3,0,3,0,1,I be damn if i go ova dea n get my ass blown&#128163; up i kno wat it look like bitch i play &#128299;Call Of Duty frequently
10041,10042,3,0,3,0,1,"I be drippin in so much damn sauce, got bitches ready to lick it off &#128514;&#128527;"
10042,10043,3,0,0,3,2,"I be jamming Skid Row,Kix,Cinderella,Damn Yankees,Bon Jovi,Def Leppard,Whitesnake,Extreme,Vinnie Vincent Invasion,Ratt,Scorpions etc"
10043,10044,3,0,3,0,1,I be joked out at half the broads on here that brag about how good they pussy/head game is...
10044,10045,3,0,3,0,1,I be like nigga you's a real mark ass bitch for that lol
10045,10046,3,0,3,0,1,I be like... bitch please. lol http://t.co/PNVmaacWY0
10046,10047,3,0,3,0,1,I be lonely&#128514;&#128514; I have no hoes &#128553;&#128514;&#9995;
10047,10048,3,0,3,0,1,I be lying in got theses bitches like u on my fuckin mind... but I be really focus just on this money!!
10048,10049,3,0,3,0,1,I be out that bitch with the quickness
10049,10050,3,1,2,0,1,I be ready to tell a bitch shut da fuck up lol
10050,10051,3,2,1,0,0,"I be sayin I'm done drinkin everyday but then one of my friends hit me up like ""I gotta case"" and only faggots turn down free beer"
10051,10052,3,0,3,0,1,"I be seein you bitches in the whip wit your boyfriend but he be lookin like your dad so I be eye ballin, then here comes ole salty ass bf"
10052,10053,3,0,3,0,1,I be stalking hoes :)
10053,10054,3,0,3,0,1,I be teaching bitches how to clear the bong mon
10054,10055,3,1,2,0,1,I be telling Mcgirt music ain't enough.You gotta have a non music related agenda.Them crackers want to sell something with your face.
10055,10056,3,1,2,0,1,"I be try a log on to IG an like pics, but bitches dont be posting no pics...."
10056,10057,3,0,3,0,1,I be using these fufu bitches &#128514;&#128514;
10057,10058,3,0,3,0,1,"I be waiting for a bitch to sneak diss , I'm @-ing IDC &#128514;&#128581;"
10058,10059,3,0,3,0,1,I be waking niccas up lol
10059,10060,3,2,1,0,0,I be waking up on some new shit like fuck that bitch shit
10060,10061,3,0,3,0,1,I beat that pussy up up up up
10061,10062,6,0,5,1,1,I beat the pussy up- yg
10062,10063,3,0,3,0,1,I become more of a bitch day by day&#128514;&#128514;&#128514;
10063,10064,6,0,6,0,1,I been getting bitches my whole life I been getting money my whole life &#128526;&#128526;&#128526;
10064,10065,6,0,5,1,1,I been getting money I ain't worried bout a hoe
10065,10066,3,0,3,0,1,I been getting money I ain't worried bout a hoe &#128175;&#128584;&#9996;&#65039;&#128526;&#128081;&#128076;&#128591;&#128129;
10066,10067,3,0,3,0,1,"I been getting money, I ain't worried about a hoe &#128527;&#128184;"
10067,10068,6,1,5,0,1,I been goin thru some shit from my niggas to my bitch they lookin like they wanna switch
10068,10069,3,1,2,0,1,I been in Atlanta 15 mins nd got 2 bad hoes numbers
10069,10070,3,1,2,0,1,I been in this hospital since 6 I'm just tryna stay awake for 2more hrs then I can sip this D'usse and party with the rest of the coons
10070,10071,3,0,3,0,1,"I been slackin on the ice game i needa cop a watch , so i can fuck me a instagram hoe &amp; press Block"
10071,10072,3,0,2,1,1,I been thugging theses hoes since pre-school &#128514;
10072,10073,3,0,0,3,2,"I been to mushroom mountain
Once or twice but who's countin'
But nothin compares
To these blue &amp; yellow purple pills&#128156; http://t.co/fMjlVMEqDO"
10073,10074,3,0,3,0,1,"I been way to consistent on niggas , I'm have to drop some trash to get appreciated"
10074,10075,3,0,3,0,1,"I been with the same STUD for a year....That bitch, her attitude nasty."
10075,10076,3,0,3,0,1,I beg to differ on that lip bittin shit. Dis bitch bit my lip nd tried to suck my blood. Aint shit sexy about that
10076,10077,6,1,5,0,1,I bent yo bitch over that's why you mad these niggas broke that's why I laugh
10077,10078,3,0,3,0,1,I bet he rey go crazy ona bitch jack llab
10078,10079,3,0,3,0,1,I bet if we took a twitter cencus it'd be at least 35% basic ass bitches
10079,10080,3,0,3,0,1,"I bet that nigga @gucci1017 got charged for murder for tha intro of ""Gucci vs Guwop"" cause straight killed that hoe! #FreeGucci #FreeRadric"
10080,10081,3,0,3,0,1,I bet these bitches trying to set me up &#127911;
10081,10082,3,0,3,0,1,I bet u John Elway gets way more pussy than John Dorsey.
10082,10083,3,0,3,0,1,I bet we are gonna see 3 game loan player reviews too just because people are that much of a cunt
10083,10084,3,2,1,0,0,I bet you think you a no-chill savage huh. Fucking faggot @KILLSemaj
10084,10085,3,0,3,0,1,I bitch a lot but it's coo
10085,10086,3,0,2,1,1,I bitch can tell that I'm addicted to pussy she lookin pass it
10086,10087,3,1,2,0,1,I bought a 357 and went back to the neighborhood and busted that bitch!
10087,10088,3,0,3,0,1,I bought him a Sumblime shirt for his birthday too &#128532; I kinda wanna be a cunt and ask for it back lol #IndianGiver
10088,10089,3,0,3,0,1,I bought hummus and broccoli. I just need snacks and shit. RT @Omgitstamz: i need to buy crackers and shit
10089,10090,3,0,3,0,1,"I broke baby outta his thug stage n turned him into a pussy &#128514; , it was hard but I did it &#128129;&#128537; now he show more feelings than a lit bit"
10090,10091,3,0,3,0,1,I called at least 20 times to make my hair appointment and these bitches don't pick -.- guess I have to stop in to make an appointment #Grrr
10091,10092,3,0,3,0,1,I called. In to work n bitch said they might not want me to go back
10092,10093,3,0,3,0,1,I can be a bitch and I'm fine with that&#128524;
10093,10094,3,0,3,0,1,I can be very vengeful. Don't be a cunt.
10094,10095,3,0,3,0,1,I can fuck yo bitch and you can't
10095,10096,3,0,3,0,1,I can guarantee that 9 out of 10 of y'all's bitches follow me.
10096,10097,3,0,0,3,2,I can hear birds outside!!!
10097,10098,3,0,0,3,2,I can hear my mom playing flappy bird in the living room &#128514;&#128514;
10098,10099,3,0,0,3,2,I can hear the birds chirpin!
10099,10100,3,0,1,2,2,"I can jig, but I can't jig jig. &#128514; like that new jigging got so much in it that you could do, you really gotta be in shape for it.&#128514;"
10100,10101,6,1,5,0,1,I can just set that hoe on fire &#128514;&#128514;&#128074;&#128080;&#128080;&#9996;&#65039;
10101,10102,3,0,3,0,1,I can make a bitch famous
10102,10103,3,0,3,0,1,I can make a dike say she leavin that lady.. I can make a lady say she leavin that pussy ass nigga that gave her that baby
10103,10104,6,0,6,0,1,I can neva count my stash cause I always lose count. I can neva keep no bitch cuz I put them hoes out
10104,10105,3,0,3,0,1,I can not &amp; will not fuck with theses dawg ass hoes no more ...
10105,10106,3,0,3,0,1,I can see ya hoes &amp; all of em nothin'.
10106,10107,3,0,3,0,1,I can taste loud n pussy on my tongue &#128541;
10107,10108,3,0,2,1,1,I can tell when certain and specific people are posting on a group/corporate fb/twitter page by the consistent retarded hashtags #makeshitup
10108,10109,3,0,2,1,1,I can turn a hoe into a housewife. Cause i know how to love. Thats all their missing.
10109,10110,3,0,3,0,1,I can't STAND an ex that won't let go like bitch get a life ain't nobody stuntin yo ass&#128553;
10110,10111,6,0,6,0,1,I can't argue with a bitch over a nigga...
10111,10112,3,0,3,0,1,"I can't believe I'm jealous! All I can think is, ""What goddamn bitch was in your room to take a pic of you in bed with your shirt off?"". -_-"
10112,10113,3,0,3,0,1,"I can't believe that someone announced before the movie to the crowd that ""They came for the bitches"" &#128557;&#128514;"
10113,10114,3,0,3,0,1,I can't believe these ghetto fucks left this little kid next to me. He's now playing with fucking everything. Odds of his survival? Minimal.
10114,10115,9,3,6,0,1,I can't believe this nigga told me to put nutella on a bitch before you eat her out #wildnigga
10115,10116,3,2,1,0,0,I can't blow bubbles or whistle. I'm basically retarded.
10116,10117,3,0,3,0,1,I can't entertain these hoes or these broke niggas
10117,10118,3,0,3,0,1,I can't even be away from my phone that long karlie right she is a crazy bitch&#128533;
10118,10119,3,0,0,3,2,"I can't even find it in me to mock anymore. This is scary. This mass ignorance is terrifying. RT @KateElliottSFF Yes, alas, I agree."
10119,10120,3,0,3,0,1,I can't ever eat roast beef anymore without thinkin bout dark skin twat.. thanks a lot twitter/ig
10120,10121,3,0,3,0,1,"I can't express how much I hate sam, he is by far hands down no questions asked my least favorite character , so bitch made #freaksandgeeks"
10121,10122,3,2,1,0,0,I can't fuck a scary hoe.
10122,10123,3,2,1,0,0,I can't fuck any ol bitch niggas be desert dicks out here&#128557;
10123,10124,3,0,3,0,1,I can't fuck with girls that talk about their pussy on social media...
10124,10125,3,0,3,0,1,"I can't fuck with hoe niggas, I can't trust these hoes niether."
10125,10126,3,0,3,0,1,I can't fuck with you no mo hoe and I'm sorry.
10126,10127,3,0,3,0,1,"I can't handle when people give me an attitude, I dead them so quick. Like why do you have to be a nasty bitch"
10127,10128,3,1,2,0,1,"I can't never be no bitch nigga , thats how you get treated like a bitch"
10128,10129,3,0,0,3,2,I can't play flappy bird. It makes me angry.
10129,10130,3,0,0,3,2,I can't sleep so ima watch Spongebob and eat crackers and peanut butter
10130,10131,3,0,3,0,1,I can't stand a Fag bitch like Fucc get out there &amp; make the MONEY &#128184;
10131,10132,3,0,3,0,1,I can't stand a snobby stuck up bitch
10132,10133,6,1,5,0,1,"I can't stand this fat bitch next to me, with her hairy ass legs kiss imik"
10133,10134,3,0,3,0,1,I can't stand to see my ex with another ugly bitch &#128514;
10134,10135,3,0,3,0,1,I can't take yo bitch if I can't see yo bitch...
10135,10136,3,0,3,0,1,I can't take you hoes serious because she everything a nigga need in a woman.. Some of y'all just look good &amp; that's it.
10136,10137,3,0,0,3,2,I can't take you serious if you wear colored contacts.
10137,10138,3,0,3,0,1,I can't talk to anyone but you can go answer little.phone calls from your little bitches on the low in the bathroom foh
10138,10139,3,1,2,0,1,I can't tell if I want to fuck you or if I want to slit your throat
10139,10140,3,1,2,0,1,I can't tell you the last time I seen 2 niggaz have a fight but I see bitches fight on video daily.
10140,10141,3,0,3,0,1,I can't trust a bitch &#128175;
10141,10142,3,0,0,3,2,"I can't wait to post the designs of my new walkout shirts, sweaters, and hats! Should have the official mock up done tomorrow. They're sexy."
10142,10143,3,0,3,0,1,I can't wait to turnup with my bitches . I miss them &#128553;&#128553;
10143,10144,4,1,1,2,2,I can't wait to watch the saints put their weiner right in the cowboys butts . Dallas is trash
10144,10145,3,0,0,3,2,I can't watch Charlie St. Cloud because I cry like a little baby. Every. Single. Time. &#128557;&#128557;&#128557;&#128557;
10145,10146,3,0,3,0,1,I can't with these second class bitches
10146,10147,6,0,6,0,1,I can't with this disrespect ass bitches
10147,10148,3,0,3,0,1,"I cannot be worried 'bout no bitch
Cause I know a bitch could be somewhere sucking a dick (ayeeee)"
10148,10149,3,0,1,2,2,I cannot express how infinitely better the book is to this trash.
10149,10150,3,1,2,0,1,I cant fuc wit no bitch thats addicted to drugz
10150,10151,3,0,3,0,1,I chase bread over hoes cause i never met a dollar i aint like #Facts
10151,10152,3,0,3,0,1,I cheated on 10% of the bitches I had tf lol nobody even wanted to be all committed and shit
10152,10153,3,0,2,1,1,"I come wit the rocks on yu can get popped on, light yellow chevy same color as popcorn!"
10153,10154,3,0,1,2,2,I confess. I'm autistic or something. I thought #Aerosmith #DreamOn was #LedZeppelin until like yesterday....... #retarded
10154,10155,6,0,6,0,1,I copped a Uzi but I need some bullets for that bitch !
10155,10156,3,0,3,0,1,I could NEVER bring myself to fw a bitch or nigga that wears EVERYBODY else shit like um no YOUR BROKE &amp; bummy ya fuccing boof &#128514;&#128557;&#9995;&#128553;
10156,10157,3,0,3,0,1,I could b out here like some of these chicks...in the streets slingin pussy for a couple dollars but im not
10157,10158,3,0,3,0,1,I could blank all you son's of bitches out #getatme #goofy #fuckmongo #naynayismongo
10158,10159,3,0,0,3,2,I could go for a brownie right now
10159,10160,3,0,3,0,1,I could have so many bitches right now... Lately they been loving Flee
10160,10161,3,0,3,0,1,"I could say my name butttttttt, ya bitch already knows it &#127926;"
10161,10162,6,0,6,0,1,I coulda sworn I was the last bitch on tunchi ig &#128129;&#9996;&#65039;&#128536;
10162,10163,3,0,3,0,1,"I couldn't have no ""mama Joyce"" at my wedding. What a grumpy ass bitch!"
10163,10164,3,0,1,2,2,I couldn't press send. That tweet about anchor babies was even too raw for me.
10164,10165,3,0,3,0,1,I cuff no hoes
10165,10166,6,0,6,0,1,I curved yo bitch. Your welcome.
10166,10167,3,0,3,0,1,I cut you out of my life for a reason you stupid bitch.. don't follow me on twitta
10167,10168,3,0,3,0,1,I dare a bitch to key my truck &#128530;&#128298;
10168,10169,3,0,0,3,2,I def got a few shades darker cutting my mama grass. There goes my yellow frame lol
10169,10170,3,1,2,0,1,I definitely cant FW a nigga that associates himself wit bitches I DONT fw &#128514;&#128557; tf you fuccing Goofball &#9986;&#65039;&#9986;&#65039;
10170,10171,3,0,3,0,1,"I despise clich&#233;s... you aint original bitch, you are a copy. #deleted"
10171,10172,3,0,3,0,1,I did anything for my bitch now these hoes only get hard dick nbs
10172,10173,3,0,3,0,1,I did everything but trust these hoes !
10173,10174,9,0,9,0,1,I did everything except trust these hoes
10174,10175,3,0,3,0,1,I didn&#8217;t go to school here RT @LmaoAtDoseHoes: Arizona full of ugly hoes RT @t All my crushes ended up ugly after high school damn shame
10175,10176,3,0,3,0,1,I didn't even get to see my baby today. Smh it's all my moms fault. Selfish bitch.
10176,10177,3,2,1,0,0,I didn't forsake all other bitches for my wife to be getting fucked on by another nigga. and you know she married? you gotta die.
10177,10178,3,0,2,1,1,"I didn't know my nig G-Eazy had reached a million views on one of his songs, haha that's crazy"
10178,10179,3,0,3,0,1,I didn't wanna see your hoe ass pictures anyways. Take care of your fuckin kids too.
10179,10180,3,0,1,2,2,"I didnt buy any alcohol this weekend, and only bought 20 fags. Proud that I still have 40 quid tbh"
10180,10181,3,0,3,0,1,I dnt let NOBODY borrow my shit&amp; i let My girlfriend got my sweats lol thas how u know she runnin shit...u otha hoes cant get a sock from me
10181,10182,3,0,3,0,1,"I do alot of fucking girl, but I don't fuck around... I been in the same pussy since before MIGOS came out..."
10182,10183,3,3,0,0,0,I do da flow in a temple today fo nuttin. And dat Jew wit the funky hair tell me I subhuman. He tell me I ain't no mo human den a monkey
10183,10184,6,0,6,0,1,"I do know one thing though, bitches they come they go."
10184,10185,3,0,3,0,1,I do the shit you bitches is too pussy to do
10185,10186,3,1,2,0,1,I dog hoes not one but all hoes
10186,10187,3,0,0,3,2,I don&#8217;t talk trash regarding sports.
10187,10188,3,0,3,0,1,"I don't &#128683; keep friends &#128109;&#128107;&#128108; they come &#128072; and go &#128073;, don't fuck &#128581; with these bitches &#128109;&#128109;. FAKE ALL THEY KNOW. &#128175;&#10004;&#65039;"
10188,10189,3,0,3,0,1,I don't be crying over stripper bitches that left me for dudes with money tho. And. Singing about it.
10189,10190,3,0,3,0,1,I don't believe in that frenemies shit who Wats to have a bitch like dat with u all the time
10190,10191,6,0,1,5,2,I don't blame Crash for not sharing with you @geoffsheen760 you'll probably talk trash about it like you do food trucks #GeoffHatesPuppies
10191,10192,3,0,3,0,1,I don't buy pussy cuz it's free bitch I buy lacs!
10192,10193,3,0,3,0,1,"I don't care how hot a bitch is, if her personality is shit, shes shit."
10193,10194,3,0,3,0,1,"I don't care how old I am, when you put me in front of a bag of takis I'll eat that bitch"
10194,10195,3,1,2,0,1,"I don't care if you're Gay, yeent bout to me calling me ""bitch"" and ""fish"" and thinking shit is sweet. I don't even like girls doing that."
10195,10196,3,0,3,0,1,"I don't chase no bitches, just chase my #dreams"
10196,10197,3,0,3,0,1,I don't even play flappy bird anymore because fuck him
10197,10198,3,0,3,0,1,I don't fck wit those luvv... RT @_swishaas: &#8220;@11wdNICK: who's pussy better then a crazy bitch?&#8221; Apparently thots &#128530;
10198,10199,3,1,2,0,1,"I don't feel like all black people are niggers but if you're black and you're being a nigger, imma tell you, idc"
10199,10200,3,0,3,0,1,"I don't focus on bitches, bitches focus on me. #trenttruce 
Photography by patrickos http://t.co/steiM7i09p"
